"[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",20241231,20231231,20221231,20211231,20201231,20191231,20181231,20171231,20161231,20151231,20141231,20131231,20121231,20111231,20101231,20091231
concept_id,label_ko,label_en,class0,class1,class2,class3,"('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)"
ifrs-full_ShorttermBorrowings,단기차입금,Short-term borrowings,ifrs-full:StatementOfFinancialPositionAbstract,부채 [개요],유동부채,단기차입금,9327139000000.0,9035548000000.0,11366480000000.0,13087836000000.0,13780670000000.0,12570693000000.0,12249850000000.0,9959654000000.0,8760678000000.0,9384165000000.0,6845920000000.0,5292798000000.0,6781749000000.0,7880014000000.0,9336468000000.0,7984692000000.0
ifrs-full_CurrentPortionOfLongtermBorrowings,유동성장기부채,Current portion of long-term debt and debentures,ifrs-full:StatementOfFinancialPositionAbstract,부채 [개요],유동부채,유동성장기부채,26742213000000.0,25109158000000.0,25574131000000.0,20578902000000.0,16104005000000.0,15778558000000.0,14104927000000.0,13098547000000.0,14836967000000.0,10788049000000.0,9679498000000.0,8685254000000.0,7912341000000.0,8320194000000.0,6522705000000.0,7222806000000.0
ifrs-full_CurrentTaxLiabilities,당기법인세부채,Current tax liabilities,ifrs-full:StatementOfFinancialPositionAbstract,부채 [개요],유동부채,당기법인세부채,1942728000000.0,1324720000000.0,1008506000000.0,751929000000.0,548733000000.0,370100000000.0,150802000000.0,151525000000.0,540909000000.0,1000763000000.0,656201000000.0,605280000000.0,550847000000.0,925519000000.0,894913000000.0,417928000000.0
ifrs-full_CurrentProvisions,충당부채,Provisions,ifrs-full:StatementOfFinancialPositionAbstract,부채 [개요],유동부채,충당부채,7381785000000.0,7316877000000.0,8102596000000.0,6664647000000.0,6360770000000.0,3462034000000.0,3291868000000.0,1809978000000.0,1925562000000.0,1710342000000.0,1844780000000.0,1782937000000.0,1768014000000.0,1686161000000.0,1595229000000.0,1556696000000.0
ifrs-full_OtherCurrentFinancialLiabilities,기타금융부채,Other financial liabilities,ifrs-full:StatementOfFinancialPositionAbstract,부채 [개요],유동부채,기타금융부채,296138000000.0,56712000000.0,99144000000.0,55187000000.0,100328000000.0,9970000000.0,44288000000.0,25652000000.0,138106000000.0,675437000000.0,223303000000.0,144069000000.0,148311000000.0,455914000000.0,117715000000.0,175749000000.0
ifrs-full_OtherCurrentLiabilities,기타부채,Other liabilities,ifrs-full:StatementOfFinancialPositionAbstract,부채 [개요],유동부채,기타부채,11459928000000.0,10577033000000.0,8600241000000.0,7440120000000.0,7292585000000.0,7260829000000.0,5796193000000.0,6591421000000.0,5474906000000.0,5862146000000.0,4201969000000.0,3999114000000.0,4291104000000.0,3476616000000.0,3066008000000.0,3516778000000.0
ifrs-full_CurrentLeaseLiabilities,리스부채,Lease liabilities,ifrs-full:StatementOfFinancialPositionAbstract,부채 [개요],유동부채,리스부채,275628000000.0,224350000000.0,405053000000.0,167266000000.0,141478000000.0,132388000000.0,,,,,,,,,,
ifrs-full_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,매각예정비유동부채,Liabilities included in disposal group classified as held for sale,ifrs-full:StatementOfFinancialPositionAbstract,부채 [개요],유동부채,매각예정비유동부채,1562000000.0,122851000000.0,5365000000.0,,214066000000.0,,719396000000.0,,,,,,,,,
ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,ifrs-full:StatementOfFinancialPositionAbstract,부채 [개요],비유동부채,,140012853000000.0,107291812000000.0,90609445000000.0,87093839000000.0,73543714000000.0,64832370000000.0,57321328000000.0,60281391000000.0,62881557000000.0,57273025000000.0,49424879000000.0,44919008000000.0,40784540000000.0,35988765000000.0,30380672000000.0,24846800000000.0
dart_LongTermOtherPayablesNet,장기성미지급금,Long-term other payables,ifrs-full:StatementOfFinancialPositionAbstract,부채 [개요],비유동부채,장기성미지급금,418597000000.0,616011000000.0,726115000000.0,769487000000.0,798547000000.0,847287000000.0,20319000000.0,19189000000.0,22586000000.0,2054000000.0,2339000000.0,15964000000.0,8271000000.0,29471000000.0,9419000000.0,9533000000.0
ifrs-full_NoncurrentPortionOfNoncurrentBondsIssued,사채,Debentures,ifrs-full:StatementOfFinancialPositionAbstract,부채 [개요],비유동부채,사채,96134463000000.0,73033493000000.0,62960060000000.0,63458809000000.0,48795361000000.0,41805814000000.0,36956114000000.0,36454192000000.0,36456392000000.0,36207504000000.0,30302085000000.0,29322780000000.0,26370689000000.0,23654325000000.0,20276590000000.0,15606046000000.0
ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived,장기차입금,Long-term debt,ifrs-full:StatementOfFinancialPositionAbstract,부채 [개요],비유동부채,장기차입금,24285545000000.0,17569760000000.0,12285149000000.0,10667731000000.0,12726724000000.0,11217088000000.0,9985250000000.0,12488137000000.0,13389983000000.0,8552622000000.0,7430429000000.0,4666030000000.0,4142473000000.0,3484127000000.0,2460485000000.0,2834495000000.0
ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,Net defined benefit liability,ifrs-full:StatementOfFinancialPositionAbstract,부채 [개요],비유동부채,순확정급여부채,164076000000.0,77268000000.0,61861000000.0,79165000000.0,247566000000.0,412598000000.0,433247000000.0,157213000000.0,492173000000.0,604433000000.0,594058000000.0,389306000000.0,821749000000.0,648639000000.0,489597000000.0,527606000000.0
ifrs-full_NoncurrentProvisions,충당부채,Provisions,ifrs-full:StatementOfFinancialPositionAbstract,부채 [개요],비유동부채,충당부채,5005181000000.0,4333841000000.0,4327985000000.0,4214137000000.0,4010118000000.0,3682895000000.0,3508036000000.0,4844463000000.0,1925562000000.0,5031558000000.0,4882090000000.0,5122982000000.0,5240744000000.0,4960992000000.0,4390349000000.0,3636508000000.0
ifrs-full_OtherNoncurrentFinancialLiabilities,기타금융부채,Other financial liabilities,ifrs-full:StatementOfFinancialPositionAbstract,부채 [개요],비유동부채,기타금융부채,80876000000.0,176399000000.0,262518000000.0,87258000000.0,459507000000.0,175196000000.0,297506000000.0,438070000000.0,138106000000.0,145282000000.0,210528000000.0,440113000000.0,356193000000.0,200197000000.0,622624000000.0,706062000000.0
ifrs-full_OtherNoncurrentLiabilities,기타부채,Other liabilities,ifrs-full:StatementOfFinancialPositionAbstract,부채 [개요],비유동부채,기타부채,7414711000000.0,5212012000000.0,4252265000000.0,7440120000000.0,7292585000000.0,7260829000000.0,5796193000000.0,6591421000000.0,5474906000000.0,2471738000000.0,1952147000000.0,1609481000000.0,1482358000000.0,1537003000000.0,1172667000000.0,924410000000.0
ifrs-full_DeferredTaxLiabilities,이연법인세부채,Deferred tax liabilities,ifrs-full:StatementOfFinancialPositionAbstract,부채 [개요],비유동부채,이연법인세부채,5522927000000.0,5438976000000.0,5027741000000.0,3689328000000.0,3277573000000.0,3503077000000.0,3320346000000.0,3234707000000.0,4622226000000.0,4257834000000.0,4051203000000.0,3352352000000.0,2362063000000.0,1474011000000.0,913401000000.0,571691000000.0
ifrs-full_NoncurrentLeaseLiabilities,리스부채,Lease liabilities,ifrs-full:StatementOfFinancialPositionAbstract,부채 [개요],비유동부채,리스부채,986477000000.0,834052000000.0,705751000000.0,783306000000.0,615566000000.0,635596000000.0,,,,,,,,,,
ifrs-full_Liabilities,부채총계,Total liabilities,ifrs-full:StatementOfFinancialPositionAbstract,부채 [개요],부채총계,,219522496000000.0,180653915000000.0,164845917000000.0,151330626000000.0,133003242000000.0,118146466000000.0,106759742000000.0,103442100000000.0,106491350000000.0,98486545000000.0,84604552000000.0,76838690000000.0,73620239000000.0,69152273000000.0,61826158000000.0,54234543000000.0
ifrs-full_EquityAttributableToOwnersOfParent,지배기업소유주지분,Equity attributable to the owners of the Company,ifrs-full:StatementOfFinancialPositionAbstract,자본 [개요],지배기업소유주지분,,109103398000000.0,92497311000000.0,82349287000000.0,74986122000000.0,69480633000000.0,70065802000000.0,67973969000000.0,69103484000000.0,67189658000000.0,62023958000000.0,57654828000000.0,51931085000000.0,44039059000000.0,37113033000000.0,30097791000000.0,24570496000000.0
ifrs-full_IssuedCapital,자본금,Issued capital,ifrs-full:StatementOfFinancialPositionAbstract,자본 [개요],지배기업소유주지분,자본금,1488993000000.0,1488993000000.0,1488993000000.0,1488993000000.0,1488993000000.0,1488993000000.0,1488993000000.0,1488993000000.0,1488993000000.0,1488993000000.0,1488993000000.0,1488993000000.0,1488993000000.0,1488993000000.0,1488993000000.0,1488993000000.0
dart_CapitalSurplus,자본잉여금,Capital surplus,ifrs-full:StatementOfFinancialPositionAbstract,자본 [개요],지배기업소유주지분,자본잉여금,7656290000000.0,4378489000000.0,4241303000000.0,4070260000000.0,4190093000000.0,4197015000000.0,4201214000000.0,4201214000000.0,4202597000000.0,3520395000000.0,4134550000000.0,4130668000000.0,4158988000000.0,4114010000000.0,3900935000000.0,3731315000000.0
dart_ElementsOfOtherStockholdersEquity,기타자본항목,Other capital items,ifrs-full:StatementOfFinancialPositionAbstract,자본 [개요],지배기업소유주지분,기타자본항목,-850447000000.0,-1197084000000.0,-1713928000000.0,-1968385000000.0,-1700592000000.0,-1516817000000.0,-1155244000000.0,-1640096000000.0,-1640096000000.0,-1588697000000.0,-1273752000000.0,-1128779000000.0,-1128779000000.0,-1128779000000.0,-918214000000.0,-743909000000.0
